TxnID,token,TransactionType,amount,SenderID,PrevBalanceSender,CurrentBalanceSender,ReceiverID,PrevBalanceReceiver,CurrentBalanceReceiver,time,Sender Location,Receiver Location,IsSuspicious,
53637045074,408,Card,4885.36,UR12466506921,0,0,UR14764670305,0,0,03-06-2019 00:28,Tollesboro - Kentucky,Toccoa - Georgia,0,99
52026505092,548,Card,8721.81,UR40004211314,74298,65576.19,UR22143015356,0,0,08-06-2019 20:09,Reynolds - Nebraska,Little Compton - Rhode Island,0,12
37199307221,277,Card,13462.54,UR26568330808,426,0,UR27046296249,0,0,28-05-2019 13:47,NA,Dunlap - California,0,41
55495470627,16,Card,6255.85,UR32935586091,0,0,UR35987970593,0,0,17-05-2019 16:22,Eagle River - Wisconsin,Chino - California,0,8
17017711510,327,Money Order,12980228.51,UR33077842486,362555.93,0,UR18555377317,22340618.86,35320847.38,30-05-2019 15:55,Wolsey - South Dakota,Perryville - Arkansas,0,51
43263589696,23,Card,2321.65,UR17065591196,11277,8955.35,UR21643758581,0,0,17-05-2019 23:24,Metamora - Michigan,Dudley - Pennsylvania,0,98
22878836651,230,Cash Deposit,288579.52,UR28509173524,153523,442102.52,UR21914016534,902844.47,458899.21,26-05-2019 14:20,Kannapolis - North Carolina,Rochester - New York,0,25
62364519600,324,Cash Withdrawal,96552.89,UR41895013176,0,0,UR15421854278,127781.53,224334.42,30-05-2019 12:28,NA,Yuma - Arizona,0,34
62484422547,205,Money Order,77030.36,UR30363338381,0,0,UR21463113947,1821936.31,1898966.67,25-05-2019 13:16,Amistad - New Mexico,Clarksdale - Mississippi,0,60
65319689732,260,Cash Withdrawal,39381.85,UR25766202701,195386.3,156004.46,UR38824398964,6960777.87,7000159.72,27-05-2019 20:00,Kasson - Minnesota,Laurel - Maryland,0,74
5442862400,230,Card,4545.23,UR40830964015,0,0,UR37053298793,0,0,26-05-2019 14:05,Moreauville - Louisiana,Whitehouse - Ohio,0,52
65186570867,130,Cash Withdrawal,251700.6,UR41754152575,907818.67,656118.08,UR31826408566,1599042.47,1850743.07,22-05-2019 10:59,Castana - Iowa,Castle Hayne - North Carolina,0,0
8252725566,140,Money Order,189276.21,UR29579474337,50238,0,UR27364994355,805785.71,995061.92,22-05-2019 20:18,Washington - Washington - D.C.,Algoma - Mississippi,0,92
28248874337,303,Cash Deposit,131354.3,UR16926605039,54487,185841.3,UR15272913028,0,0,29-05-2019 15:02,Hollywood - South Carolina,Fort Towson - Oklahoma,0,99
55256781477,37,Card,4984.88,UR23539215354,0,0,UR39277225779,NA,0,18-05-2019 13:49,Kansas City - Kansas,Edwardsville - Alabama,0,9
39399033237,305,Card,27533.92,UR31123667054,11695,0,UR23255964380,0,0,29-05-2019 17:30,Knife River - Minnesota,Accord - Massachusetts,0,58
26449547218,19,Cash Withdrawal,141891.53,UR35989621512,0,0,UR30380516543,437437.57,584111.26,17-05-2019 19:52,Montoursville - Pennsylvania,North Lima - Ohio,0,4
55169756753,365,Cash Withdrawal,86258.11,UR30929690226,86258.11,0,UR15345729417,71277.81,157535.92,01-06-2019 05:55,Danville - Pennsylvania,Lumberton - Mississippi,1,82
24614072981,18,Card,940.15,UR15556903111,10304,9363.85,UR30136309357,0,0,17-05-2019 18:01,Parkesburg - Pennsylvania,Keaau - Hawaii,0,8
37012081464,157,Card,24753.76,UR42245389040,50814,26060.24,UR41505802520,0,0,23-05-2019 13:39,Bridgeton - North Carolina,Baton Rouge - Louisiana,0,10
30198401164,277,Money Order,401565.4,UR42110837887,816936,415370.6,UR15144202134,215780.14,617345.54,28-05-2019 13:36,Wasola - Missouri,Scottsburg - Indiana,0,8
58909712361,45,Money Order,217255.97,UR32122027710,217255.97,0,UR36694724517,0,0,18-05-2019 21:45,Danville - Pennsylvania,Lumberton - Mississippi,1,94
19779462557,332,Card,44206.64,UR18624540971,104200.35,59993.71,UR31695044154,0,0,30-05-2019 20:12,Pontotoc - Mississippi,Guaynabo - Puerto Rico,0,52
42410102117,259,Cash Withdrawal,70092.3,UR24185226307,30178,0,UR29742474504,0,70092.3,27-05-2019 19:26,Millstone Township - New Jersey,Algona - Iowa,0,29
64872746525,331,Card,9938.65,UR27544474087,0,0,UR17425825526,0,0,30-05-2019 19:52,Pawling - New York,Brattleboro - Vermont,0,45
14573024529,329,Cash Deposit,275344.77,UR38230275178,5075,280419.77,UR12372316081,0,0,30-05-2019 17:04,West Hamlin - West Virginia,Boaz - Alabama,0,78
34598302145,212,Card,11690.02,UR22069309979,31114,19423.98,UR41759424093,0,0,25-05-2019 20:26,Wales Center - New York,Port Heiden - Alaska,0,10
14963931923,14,Cash Withdrawal,356267.93,UR23509343497,367167,10899.07,UR20958989772,10223051.89,10468622.32,17-05-2019 14:00,Moultonborough - New Hampshire,NA,0,61
32701697593,286,Cash Withdrawal,132943.98,UR13737590759,132943.98,0,UR33114791973,0,132943.98,28-05-2019 22:29,Danville - Pennsylvania,Lumberton - Mississippi,1,54
56979924367,308,Card,26254.15,UR34526310441,0,0,UR19594430050,0,0,29-05-2019 20:07,Cannel City - Kentucky,Kykotsmovi Village - Arizona,0,66
741166655,333,Card,6435.98,UR21726674970,309991,303555.02,UR17067008029,0,0,30-05-2019 21:31,Vega Baja - Puerto Rico,New Castle - Pennsylvania,0,29
50407740308,205,Cash Withdrawal,144734.64,UR22345109863,0,0,UR26401873754,232997.03,377731.67,25-05-2019 13:30,Monkton - Maryland,Clay - New York,0,35
42713181436,371,Card,20697.14,UR22910184803,25067,4369.86,UR15461599935,0,0,01-06-2019 11:13,Huntington - Vermont,Easton - Pennsylvania,0,9
64183144862,373,Cash Withdrawal,152314.49,UR14961300353,152314.49,0,UR38021356383,144953.35,297267.84,01-06-2019 13:47,Danville - Pennsylvania,Lumberton - Mississippi,1,9
37445932289,9,Cash Deposit,201789.87,UR28704732073,7919898.71,8121688.59,UR29137843768,630547.41,301490.98,17-05-2019 09:30,Waldron - Indiana,East Moline - Illinois,0,50
20335945762,206,Money Order,400322.07,UR28647071872,60183,0,UR20454117465,0,400322.07,25-05-2019 14:36,Sumner - Washington,Bayamon - Puerto Rico,0,55
30456602810,614,Money Order,309061.5,UR16147452020,309061.5,0,UR12476956637,0,0,11-06-2019 14:37,Danville - Pennsylvania,Lumberton - Mississippi,1,98
21917043812,253,Cash Deposit,69432.86,UR16371565220,2510,71942.86,UR23394930054,15765175.97,15695743.11,27-05-2019 13:37,Newport - Kentucky,Bloomville - Ohio,0,43
23323885186,35,Card,763.79,UR37682782379,19138.65,18374.86,UR38060970012,0,0,18-05-2019 11:07,Briggs - Texas,Lena - Mississippi,0,67
62991874265,380,Cash Withdrawal,31914.77,UR25209615805,0,0,UR31923063876,369942.94,214833.81,01-06-2019 20:15,Ponce - Puerto Rico,Franklin - North Carolina,0,1
62141950017,278,Cash Deposit,272432.1,UR37043317536,11040341.25,11312773.34,UR14133293562,2217820.56,1945388.46,28-05-2019 14:58,Monroeville - Indiana,Finleyville - Pennsylvania,0,19
19673523614,211,Cash Withdrawal,542938.07,UR28490040619,0,0,UR24429786211,1263496.3,1806434.37,25-05-2019 19:37,Holtwood - Pennsylvania,Riverton - Utah,0,0
30777094815,322,Cash Deposit,381803.29,UR27962563720,53462,435265.29,UR35372247100,NA,1529747.88,30-05-2019 10:23,Orangevale - California,Clinton - Kentucky,0,81
39758394830,14,Money Order,206698.29,UR24725154034,45349,0,UR17746973966,5074,0,17-05-2019 14:00,Joppa - Maryland,Bakersfield - California,0,56
42612043812,304,Cash Deposit,61055.06,UR18092100547,31371,92426.06,UR42993741682,52558,0,29-05-2019 16:03,Ocate - New Mexico,Cidra - Puerto Rico,0,29
37023424410,451,Cash Withdrawal,284066.81,UR40191735733,287,0,UR20954846589,0,284066.81,04-06-2019 19:07,Busy - Kentucky,Fayetteville - Georgia,0,57
45522800018,409,Cash Withdrawal,1050135.78,UR28053706485,1050135.78,0,UR19879238507,4365234.19,5415369.97,03-06-2019 01:40,NA,Lumberton - Mississippi,1,32
19570415739,480,Cash Withdrawal,644781.76,UR18446303782,644781.76,0,UR23027823677,0,644781.76,06-06-2019 00:48,Danville - Pennsylvania,Lumberton - Mississippi,1,23
42406759765,14,Cash Deposit,198683.33,UR32203481800,7187391.08,7386074.41,UR20079574302,2892697.56,2694014.23,17-05-2019 14:42,Highland City - Florida,Powderly - Kentucky,0,81
16159470951,400,Cash Deposit,262977.84,UR38938092879,391338.12,654315.95,UR27271056929,5045023.83,4782045.99,02-06-2019 16:31,Menomonee Falls - Wisconsin,Cave Creek - Arizona,0,52
20476379810,187,Cash Withdrawal,1338.91,UR20654543702,0,0,UR31854120340,131282.72,132621.63,24-05-2019 19:08,Depue - Illinois,Camdenton - Missouri,0,43
18391850078,1,Cash Deposit,62455.76,UR34587397595,582158.41,644614.17,UR13351664437,171158.16,16518.36,17-05-2019 01:07,Clam Lake - Wisconsin,Skaneateles - New York,0,100
38205257746,349,Cash Withdrawal,202559.92,UR23007982797,0,0,UR15299278771,5678311.93,5880871.86,31-05-2019 13:51,NA,Cumberland - Kentucky,0,29
67829597972,301,Card,21415.33,UR33070145325,0,0,UR16088303523,0,0,29-05-2019 13:30,New Portland - Maine,Rockford - Iowa,0,8
58527669601,327,Cash Withdrawal,296465.52,UR40028472898,3908.67,0,UR21276771857,2288449.39,2584914.91,30-05-2019 15:22,Bartlett - New Hampshire,Massillon - Ohio,0,1
20154075783,310,Card,15616.36,UR25618289234,23131,7514.64,UR41428164959,NA,0,29-05-2019 22:58,Derwood - Maryland,Corunna - Indiana,0,85
1023826869,43,Card,37875.88,UR32278203725,0,0,UR37031645093,0,0,18-05-2019 19:18,Grayson - Kentucky,Mc Crory - Arkansas,0,15
28376518753,381,Debit Card,9006.17,UR39308055230,16220,7213.83,UR27002972779,NA,831966.05,01-06-2019 21:15,Sandstone - West Virginia,West Bethel - Maine,0,61
56612952535,603,Cash Withdrawal,158879.1,UR29576793341,158879.1,0,UR15975783388,751402.72,910281.82,11-06-2019 03:48,Danville - Pennsylvania,Lumberton - Mississippi,1,12
44233989133,39,Cash Withdrawal,264378.55,UR15737373170,0,0,UR40045768916,1236145.46,1500524.02,18-05-2019 15:19,Leon - West Virginia,Marathon - New York,0,69
35307706936,252,Cash Deposit,27607.99,UR40381242410,593041.01,620649,UR13638191930,253331.38,225723.39,27-05-2019 12:39,Fort Jennings - Ohio,University Park - Iowa,0,70
64197867955,139,Cash Deposit,664772.78,UR13520556991,3096227.62,3761000.4,UR20284035827,2618927.76,1954154.98,22-05-2019 19:44,Grand Junction - Colorado,Mc Calla - Alabama,0,12
57034836963,354,Card,12178.35,UR23671955018,0,0,UR17561678400,0,0,31-05-2019 18:39,Dubois - Idaho,Brady - Texas,0,90
58827453254,17,Cash Deposit,35574.61,UR42082985519,28001,63575.61,UR30574068036,85018.66,49444.05,17-05-2019 17:56,Bluejacket - Oklahoma,Herman - Minnesota,0,75
51581369166,19,Cash Deposit,21360.32,UR22352327904,3409778.47,3431138.8,UR29557832234,1808543.87,1787183.55,17-05-2019 19:47,Herald - California,La Porte - Indiana,0,68
14054764894,302,Cash Withdrawal,40409.54,UR15410462161,125546,85136.46,UR16144703034,1600539.59,1640949.13,29-05-2019 14:56,Alma - Kansas,Indianapolis - Indiana,0,15
11720170882,380,Card,2669.53,UR17010140757,129.06,0,UR16028545231,0,0,01-06-2019 20:44,Sun Valley - California,Shingletown - California,0,25
19639912942,600,Money Order,3455440.17,UR25188231388,3455440.17,0,UR33164490335,0,0,11-06-2019 00:11,NA,Lumberton - Mississippi,1,77
11770519088,299,Card,30747.4,UR40816188504,912249,881501.6,UR14580833739,0,0,29-05-2019 11:48,Barceloneta - Puerto Rico,Dunbar - Wisconsin,0,82
38765783971,394,Card,31302.03,UR38183437054,29981,0,UR17929900271,0,0,02-06-2019 10:10,Highland Falls - New York,Dorado - Puerto Rico,0,70
1406122958,232,Cash Withdrawal,220791.87,UR40634095391,236027,15235.13,UR19329187743,887799.14,1108591.01,26-05-2019 16:33,Wendell - Massachusetts,Ventura - California,0,5
57944682735,34,Cash Withdrawal,36589.73,UR12476978117,31171,0,UR15395131797,0,36589.73,18-05-2019 10:46,Morris Plains - New Jersey,NA,0,77
62188690934,307,Cash Withdrawal,245855.29,UR28525977537,491737,245881.71,UR40020551333,2057087.6,2302942.88,29-05-2019 19:19,Fairview - Kentucky,North Bennington - Vermont,0,89
32477504469,18,Cash Deposit,179764.32,UR40673848604,102303,282067.32,UR19231215026,2758619.97,2578855.65,17-05-2019 18:02,Athens - West Virginia,Orangeburg - South Carolina,0,47
53417418745,18,Card,11118.92,UR29898747430,76836,65717.08,UR42711774121,0,0,17-05-2019 18:35,Stevensburg - Virginia,NA,0,45
40873987960,43,Cash Withdrawal,191055.49,UR24974652218,0,0,UR36129005182,590755.73,781811.22,18-05-2019 19:52,Keyser - West Virginia,Clarksville - Iowa,0,81
50324205193,309,Card,39993.29,UR32435307467,24510,0,UR33638571821,0,0,29-05-2019 21:28,Kanaranzi - Minnesota,Granite Quarry - North Carolina,0,68
66596881341,230,Cash Withdrawal,58050.83,UR28464334843,15738,0,UR13035154135,1617011.06,1675061.88,26-05-2019 14:55,Guaynabo - Puerto Rico,Pennington - Minnesota,0,26
50931626037,399,Cash Deposit,175007.28,UR22601019120,6325603.2,6500610.48,UR19468497597,612930.1,437922.82,02-06-2019 15:44,Jefferson City - Missouri,Palouse - Washington,0,71
58557980111,288,Money Order,1836590.96,UR26681651945,0,0,UR37738161183,7076356.58,8912947.54,29-05-2019 00:28,Pleasantville - New Jersey,Valparaiso - Indiana,0,12
17457404155,302,Cash Deposit,285581.02,UR35333047796,43510,329091.02,UR17553089357,695301.32,409720.3,29-05-2019 14:02,Mcgregor - Minnesota,Folsom - Louisiana,0,5
4842580106,9,Cash Deposit,251681.74,UR19763403464,0,251681.74,UR13433661114,281866.49,0,17-05-2019 09:30,Highgate Springs - Vermont,Hartstown - Pennsylvania,0,17
61774765964,135,Money Order,147394.25,UR14372957340,0,0,UR40064773452,234340.54,381734.79,22-05-2019 15:02,Bokchito - Oklahoma,Economy - Indiana,0,89
21027087521,284,Cash Deposit,362147.48,UR13880093140,2723655.33,3085802.81,UR12065220233,792349.42,430201.94,28-05-2019 20:34,NA,Foxworth - Mississippi,0,67
43774261183,303,Cash Deposit,193137.28,UR28750769957,134235,327372.28,UR29794256692,2604827.6,2411690.31,29-05-2019 15:16,Louise - Mississippi,Jeffersonton - Virginia,0,28
19313397469,401,Cash Withdrawal,233689.15,UR16384018082,0,0,UR25221254354,989383.47,1223072.61,02-06-2019 17:18,Cynthiana - Kentucky,Burrel - California,0,22
44401374381,397,Debit Card,3232.93,UR13939880988,19929,16696.07,UR12161016624,1531737.09,1534970.02,02-06-2019 13:27,Wilmington - New York,Whitefield - New Hampshire,0,49
35549450440,280,Cash Deposit,165312.71,UR28377113970,538147.47,703460.18,UR14316923228,475319.62,310006.91,28-05-2019 16:35,Fort Washington - Pennsylvania,Arkansaw - Wisconsin,0,16
9951739027,405,Cash Withdrawal,134916.39,UR32523450821,64876,0,UR41097566005,0,134916.39,02-06-2019 21:31,East Vandergrift - Pennsylvania,North Palm Springs - California,0,14
65160073866,590,Card,10667.97,UR12633353916,80441,69773.03,UR24421179565,0,0,10-06-2019 14:45,Kingwood - Texas,Perry - Louisiana,0,8
18339345513,12,Cash Deposit,163403.91,UR29025942797,1642474.94,1805878.85,UR41437016146,5184483.12,5021079.21,17-05-2019 12:06,Otego - New York,Hatch - New Mexico,0,57
13106000859,201,Card,313.55,UR13748397265,82350,82036.45,UR17700117777,0,0,25-05-2019 09:12,Wilderville - Oregon,Midville - Georgia,0,48
9962735832,283,Cash Withdrawal,30051.55,UR18144256597,26255,0,UR31210715991,279819.29,309870.83,28-05-2019 19:25,Walton - West Virginia,Florida - Puerto Rico,0,41
6138346688,15,Card,8689.97,UR16254366524,0,0,UR16888208729,0,0,17-05-2019 15:33,Beaverton - Michigan,Grafton - Illinois,0,15
66303573453,376,Cash Withdrawal,306814.48,UR26254281975,0,0,UR33460079572,610239.46,917053.94,01-06-2019 16:06,Central Valley - New York,Westlake Village - California,0,51
17474139595,402,Card,15346.72,UR41005991005,281965.7,266618.98,UR26377047262,0,0,02-06-2019 18:11,Bryantville - Massachusetts,Daytona Beach - Florida,0,72
68000905897,164,Card,6960.57,UR31002109634,49986.56,43025.99,UR21573161103,0,0,23-05-2019 20:07,Carson - North Dakota,NA,0,61
1893865162,400,Cash Deposit,102387.28,UR14111292109,1765156.26,1867543.54,UR27619847883,259526.24,157138.96,02-06-2019 16:41,Willis - Virginia,Litchville - North Dakota,0,88
53116617530,138,Card,14184.25,UR26394248620,22904,8719.75,UR32924226848,0,0,22-05-2019 18:07,Yettem - California,NA,0,69
7355713980,278,Cash Withdrawal,134605.88,UR32058544955,0,0,UR25629749294,NA,356326.88,28-05-2019 14:27,Petersburg - Illinois,Hoyt - Kansas,0,40
50625183871,329,Cash Withdrawal,66258.91,UR23328839627,1205,0,UR17468352368,289712,0,30-05-2019 17:50,NA,Rosburg - Washington,0,78
55571782879,204,Cash Withdrawal,147691.49,UR32111598514,35345,0,UR27208664048,173645.14,321336.63,25-05-2019 12:23,Parchman - Mississippi,High Shoals - North Carolina,0,9
16689449300,354,Cash Deposit,6017.34,UR18935388713,24849,30866.34,UR28132831076,0,0,31-05-2019 18:55,NA,Oak Hill - West Virginia,0,17
18073304566,263,Card,1353.23,UR34996211095,99505,98151.77,UR28624003768,0,0,27-05-2019 23:08,West Terre Haute - Indiana,Albion - Indiana,0,68
71241487003,14,Card,6146.49,UR35362497215,0,0,UR32278072251,0,0,17-05-2019 14:39,Lott - Texas,Alexandria - Virginia,0,48
44906313636,249,Card,34965.65,UR18386842411,0,0,UR19145158762,0,0,27-05-2019 09:08,NA,Arkadelphia - Arkansas,0,79
19836720642,231,Card,16959.14,UR14949794473,338370.08,321410.94,UR16173583704,0,0,26-05-2019 15:08,Alpha - Ohio,Isabela - Puerto Rico,0,72
26128487786,300,Card,4289.1,UR16581460932,32306,28016.9,UR22612278884,0,0,29-05-2019 12:33,Ryegate - Montana,North Easton - Massachusetts,0,99
56344212813,204,Cash Deposit,114330.67,UR42370546472,3824536.54,3938867.21,UR26742433472,145448.39,31117.73,25-05-2019 12:28,Natalbany - Louisiana,Drewsey - Oregon,0,52
19687099227,153,Cash Withdrawal,397784.32,UR38786433747,0,0,UR38871600658,4071726.45,4469510.77,23-05-2019 09:17,Cayey - Puerto Rico,Mendota - California,0,65
8925683180,134,Cash Withdrawal,66312.29,UR40860431723,5888,0,UR27024903440,841279.8,907592.09,22-05-2019 14:58,Conroe - Texas,Hillsboro - Ohio,0,56
8054770401,22,Card,32065.45,UR24126633685,923.39,0,UR35006066651,0,0,17-05-2019 22:26,Diamond - Missouri,Tell City - Indiana,0,57
68430122897,157,Cash Withdrawal,100931.57,UR26444202481,55632,0,UR19094610896,NA,170641.34,23-05-2019 13:04,Hartford - Connecticut,Truckee - California,0,73
30085982557,136,Money Order,352252.42,UR41583665459,0,0,UR18574511270,NA,802870.9,22-05-2019 16:16,Brainerd - Minnesota,Seagoville - Texas,0,1
33084671327,321,Money Order,3382175.64,UR19021698718,34503.29,0,UR26426086829,4930340.24,8312515.88,30-05-2019 09:13,Killarney - Florida,Black Mountain - North Carolina,0,86
31868832793,179,Card,17219.15,UR23291940214,13020.3,0,UR43008671500,NA,0,24-05-2019 11:58,Hanover - Pennsylvania,Isabela - Puerto Rico,0,90
65486574710,159,Cash Deposit,419788.09,UR17206212405,20241,440029.09,UR25811871105,0,0,23-05-2019 15:29,Saginaw - Minnesota,Flat - Texas,0,62
2252886039,164,Card,724.41,UR24389667055,0,0,UR23325015351,0,0,23-05-2019 20:42,NA,Roundup - Montana,0,54
2820393274,379,Cash Withdrawal,99458.21,UR35442349375,99458.21,0,UR34928722779,425060.84,524519.05,01-06-2019 19:20,Danville - Pennsylvania,Lumberton - Mississippi,1,3
23823907878,461,Money Order,873356.47,UR22420420659,873356.47,0,UR32982981256,0,0,05-06-2019 05:55,Danville - Pennsylvania,Lumberton - Mississippi,1,12
4212246807,13,Cash Withdrawal,363631.82,UR31158052069,860,0,UR12414916831,0,701545.59,17-05-2019 13:22,Towanda - Kansas,Saint Louis - Missouri,0,13
12901089491,258,Card,11620.99,UR35907883678,0,0,UR19249274250,0,0,27-05-2019 18:22,Warsaw - Minnesota,Judson - Texas,0,47
8267092337,181,Cash Withdrawal,387486.65,UR22780839927,54795,0,UR26225083408,11171,359617.3,24-05-2019 13:21,San Juan - Puerto Rico,Robstown - Texas,0,77
31436289416,514,Money Order,2986410.28,UR27228695165,70662,0,UR19005232285,90927.61,3077337.89,07-06-2019 10:41,Sparks - Georgia,Atlanta - Georgia,0,78
52504129480,132,Cash Withdrawal,305658.3,UR22077307833,4100,0,UR12858338734,2464426.77,2902002.11,22-05-2019 12:31,Liberty - Pennsylvania,Topmost - Kentucky,0,7
29447290355,282,Cash Withdrawal,111302.06,UR29432734014,39812,0,UR30889918190,2616889.07,2728191.13,28-05-2019 18:53,Mount Braddock - Pennsylvania,NA,0,22
64365524878,226,Card,21617.83,UR22631126622,487755.81,466137.98,UR34376619609,0,0,26-05-2019 10:41,Ocean View - New Jersey,Essex - Massachusetts,0,8
47907248585,469,Card,2934.03,UR37590733165,0,0,UR23916017545,0,0,05-06-2019 13:20,South Colton - New York,Mingoville - Pennsylvania,0,69
52852906479,330,Cash Deposit,92869.43,UR21024694873,396490.62,489360.05,UR42717570565,817838.59,724969.17,30-05-2019 18:26,Guadalupita - New Mexico,Carbon - Texas,0,47
11650595196,15,Card,11609.19,UR32077059797,0,0,UR26636311692,0,0,17-05-2019 15:43,NA,Mc Veytown - Pennsylvania,0,1
